metro_area,iso_3166_2_code,census_fips_code,date,RS_first2,areatype,perc_change
NA,DE-HH,NA,2020-10-02,02,grocery_and_pharmacy_percent_change_from_baseline,26
NA,DE-HH,NA,2020-10-02,02,parks_percent_change_from_baseline,37
NA,DE-HH,NA,2020-10-02,02,transit_stations_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-02,02,workplaces_percent_change_from_baseline,-21
NA,DE-HH,NA,2020-10-02,02,residential_percent_change_from_baseline,3
NA,DE-HH,NA,2020-10-03,02,retail_and_recreation_percent_change_from_baseline,-54
NA,DE-HH,NA,2020-10-03,02,grocery_and_pharmacy_percent_change_from_baseline,-86
NA,DE-HH,NA,2020-10-03,02,parks_percent_change_from_baseline,78
NA,DE-HH,NA,2020-10-03,02,transit_stations_percent_change_from_baseline,-25
NA,DE-HH,NA,2020-10-03,02,workplaces_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-10-03,02,residential_percent_change_from_baseline,4
NA,DE-HH,NA,2020-10-04,02,retail_and_recreation_percent_change_from_baseline,-17
NA,DE-HH,NA,2020-10-04,02,grocery_and_pharmacy_percent_change_from_baseline,17
NA,DE-HH,NA,2020-10-04,02,parks_percent_change_from_baseline,49
NA,DE-HH,NA,2020-10-04,02,transit_stations_percent_change_from_baseline,-16
NA,DE-HH,NA,2020-10-04,02,workplaces_percent_change_from_baseline,-7
NA,DE-HH,NA,2020-10-04,02,residential_percent_change_from_baseline,0
NA,DE-HH,NA,2020-10-05,02,retail_and_recreation_percent_change_from_baseline,-6
NA,DE-HH,NA,2020-10-05,02,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-HH,NA,2020-10-05,02,parks_percent_change_from_baseline,41
NA,DE-HH,NA,2020-10-05,02,transit_stations_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-10-05,02,workplaces_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-10-05,02,residential_percent_change_from_baseline,7
NA,DE-HH,NA,2020-10-06,02,retail_and_recreation_percent_change_from_baseline,-10
NA,DE-HH,NA,2020-10-06,02,grocery_and_pharmacy_percent_change_from_baseline,-1
NA,DE-HH,NA,2020-10-06,02,parks_percent_change_from_baseline,23
NA,DE-HH,NA,2020-10-06,02,transit_stations_percent_change_from_baseline,-26
NA,DE-HH,NA,2020-10-06,02,workplaces_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-10-06,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-07,02,retail_and_recreation_percent_change_from_baseline,-15
NA,DE-HH,NA,2020-10-07,02,grocery_and_pharmacy_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-10-07,02,parks_percent_change_from_baseline,10
NA,DE-HH,NA,2020-10-07,02,transit_stations_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-10-07,02,workplaces_percent_change_from_baseline,-35
NA,DE-HH,NA,2020-10-07,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-08,02,retail_and_recreation_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-08,02,grocery_and_pharmacy_percent_change_from_baseline,-11
NA,DE-HH,NA,2020-10-08,02,parks_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-08,02,transit_stations_percent_change_from_baseline,-31
NA,DE-HH,NA,2020-10-08,02,workplaces_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-10-08,02,residential_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-09,02,retail_and_recreation_percent_change_from_baseline,-16
NA,DE-HH,NA,2020-10-09,02,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-10-09,02,parks_percent_change_from_baseline,41
NA,DE-HH,NA,2020-10-09,02,transit_stations_percent_change_from_baseline,-26
NA,DE-HH,NA,2020-10-09,02,workplaces_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-10-09,02,residential_percent_change_from_baseline,6
NA,DE-HH,NA,2020-10-10,02,retail_and_recreation_percent_change_from_baseline,-21
NA,DE-HH,NA,2020-10-10,02,grocery_and_pharmacy_percent_change_from_baseline,-9
NA,DE-HH,NA,2020-10-10,02,parks_percent_change_from_baseline,28
NA,DE-HH,NA,2020-10-10,02,transit_stations_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-10,02,workplaces_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-10-10,02,residential_percent_change_from_baseline,0
NA,DE-HH,NA,2020-10-11,02,retail_and_recreation_percent_change_from_baseline,-31
NA,DE-HH,NA,2020-10-11,02,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-HH,NA,2020-10-11,02,parks_percent_change_from_baseline,11
NA,DE-HH,NA,2020-10-11,02,transit_stations_percent_change_from_baseline,-25
NA,DE-HH,NA,2020-10-11,02,workplaces_percent_change_from_baseline,-9
NA,DE-HH,NA,2020-10-11,02,residential_percent_change_from_baseline,2
NA,DE-HH,NA,2020-10-12,02,retail_and_recreation_percent_change_from_baseline,-11
NA,DE-HH,NA,2020-10-12,02,grocery_and_pharmacy_percent_change_from_baseline,-4
NA,DE-HH,NA,2020-10-12,02,parks_percent_change_from_baseline,39
NA,DE-HH,NA,2020-10-12,02,transit_stations_percent_change_from_baseline,-26
NA,DE-HH,NA,2020-10-12,02,workplaces_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-10-12,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-13,02,retail_and_recreation_percent_change_from_baseline,-9
NA,DE-HH,NA,2020-10-13,02,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-HH,NA,2020-10-13,02,parks_percent_change_from_baseline,66
NA,DE-HH,NA,2020-10-13,02,transit_stations_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-10-13,02,workplaces_percent_change_from_baseline,-35
NA,DE-HH,NA,2020-10-13,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-14,02,retail_and_recreation_percent_change_from_baseline,-13
NA,DE-HH,NA,2020-10-14,02,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-10-14,02,parks_percent_change_from_baseline,18
NA,DE-HH,NA,2020-10-14,02,transit_stations_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-10-14,02,workplaces_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-10-14,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-15,02,retail_and_recreation_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-15,02,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-10-15,02,parks_percent_change_from_baseline,20
NA,DE-HH,NA,2020-10-15,02,transit_stations_percent_change_from_baseline,-43
NA,DE-HH,NA,2020-10-15,02,workplaces_percent_change_from_baseline,-39
NA,DE-HH,NA,2020-10-15,02,residential_percent_change_from_baseline,10
NA,DE-HH,NA,2020-10-16,02,retail_and_recreation_percent_change_from_baseline,-15
NA,DE-HH,NA,2020-10-16,02,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-HH,NA,2020-10-16,02,parks_percent_change_from_baseline,44
NA,DE-HH,NA,2020-10-16,02,transit_stations_percent_change_from_baseline,-25
NA,DE-HH,NA,2020-10-16,02,workplaces_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-10-16,02,residential_percent_change_from_baseline,7
NA,DE-HH,NA,2020-10-17,02,retail_and_recreation_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-17,02,grocery_and_pharmacy_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-10-17,02,parks_percent_change_from_baseline,40
NA,DE-HH,NA,2020-10-17,02,transit_stations_percent_change_from_baseline,-19
NA,DE-HH,NA,2020-10-17,02,workplaces_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-10-17,02,residential_percent_change_from_baseline,2
NA,DE-HH,NA,2020-10-18,02,retail_and_recreation_percent_change_from_baseline,-31
NA,DE-HH,NA,2020-10-18,02,grocery_and_pharmacy_percent_change_from_baseline,2
NA,DE-HH,NA,2020-10-18,02,parks_percent_change_from_baseline,26
NA,DE-HH,NA,2020-10-18,02,transit_stations_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-10-18,02,workplaces_percent_change_from_baseline,-9
NA,DE-HH,NA,2020-10-18,02,residential_percent_change_from_baseline,3
NA,DE-HH,NA,2020-10-19,02,retail_and_recreation_percent_change_from_baseline,-15
NA,DE-HH,NA,2020-10-19,02,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-HH,NA,2020-10-19,02,parks_percent_change_from_baseline,28
NA,DE-HH,NA,2020-10-19,02,transit_stations_percent_change_from_baseline,-25
NA,DE-HH,NA,2020-10-19,02,workplaces_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-10-19,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-20,02,retail_and_recreation_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-20,02,grocery_and_pharmacy_percent_change_from_baseline,-1
NA,DE-HH,NA,2020-10-20,02,parks_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-20,02,transit_stations_percent_change_from_baseline,-26
NA,DE-HH,NA,2020-10-20,02,workplaces_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-20,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-21,02,retail_and_recreation_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-10-21,02,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-10-21,02,parks_percent_change_from_baseline,-6
NA,DE-HH,NA,2020-10-21,02,transit_stations_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-10-21,02,workplaces_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-10-21,02,residential_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-22,02,retail_and_recreation_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-22,02,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-HH,NA,2020-10-22,02,parks_percent_change_from_baseline,37
NA,DE-HH,NA,2020-10-22,02,transit_stations_percent_change_from_baseline,-26
NA,DE-HH,NA,2020-10-22,02,workplaces_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-22,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-23,02,retail_and_recreation_percent_change_from_baseline,-20
NA,DE-HH,NA,2020-10-23,02,grocery_and_pharmacy_percent_change_from_baseline,2
NA,DE-HH,NA,2020-10-23,02,parks_percent_change_from_baseline,31
NA,DE-HH,NA,2020-10-23,02,transit_stations_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-10-23,02,workplaces_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-10-23,02,residential_percent_change_from_baseline,7
NA,DE-HH,NA,2020-10-24,02,retail_and_recreation_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-10-24,02,grocery_and_pharmacy_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-10-24,02,parks_percent_change_from_baseline,22
NA,DE-HH,NA,2020-10-24,02,transit_stations_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-10-24,02,workplaces_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-10-24,02,residential_percent_change_from_baseline,4
NA,DE-HH,NA,2020-10-25,02,retail_and_recreation_percent_change_from_baseline,-25
NA,DE-HH,NA,2020-10-25,02,grocery_and_pharmacy_percent_change_from_baseline,13
NA,DE-HH,NA,2020-10-25,02,parks_percent_change_from_baseline,-10
NA,DE-HH,NA,2020-10-25,02,transit_stations_percent_change_from_baseline,-32
NA,DE-HH,NA,2020-10-25,02,workplaces_percent_change_from_baseline,-7
NA,DE-HH,NA,2020-10-25,02,residential_percent_change_from_baseline,4
NA,DE-HH,NA,2020-10-26,02,retail_and_recreation_percent_change_from_baseline,-21
NA,DE-HH,NA,2020-10-26,02,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-HH,NA,2020-10-26,02,parks_percent_change_from_baseline,14
NA,DE-HH,NA,2020-10-26,02,transit_stations_percent_change_from_baseline,-29
NA,DE-HH,NA,2020-10-26,02,workplaces_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-10-26,02,residential_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-27,02,retail_and_recreation_percent_change_from_baseline,-18
NA,DE-HH,NA,2020-10-27,02,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-HH,NA,2020-10-27,02,parks_percent_change_from_baseline,27
NA,DE-HH,NA,2020-10-27,02,transit_stations_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-10-27,02,workplaces_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-27,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-28,02,retail_and_recreation_percent_change_from_baseline,-21
NA,DE-HH,NA,2020-10-28,02,grocery_and_pharmacy_percent_change_from_baseline,2
NA,DE-HH,NA,2020-10-28,02,parks_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-28,02,transit_stations_percent_change_from_baseline,-29
NA,DE-HH,NA,2020-10-28,02,workplaces_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-10-28,02,residential_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-29,02,retail_and_recreation_percent_change_from_baseline,-20
NA,DE-HH,NA,2020-10-29,02,grocery_and_pharmacy_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-29,02,parks_percent_change_from_baseline,-10
NA,DE-HH,NA,2020-10-29,02,transit_stations_percent_change_from_baseline,-31
NA,DE-HH,NA,2020-10-29,02,workplaces_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-10-29,02,residential_percent_change_from_baseline,9
NA,DE-HH,NA,2020-10-30,02,retail_and_recreation_percent_change_from_baseline,-17
NA,DE-HH,NA,2020-10-30,02,grocery_and_pharmacy_percent_change_from_baseline,27
NA,DE-HH,NA,2020-10-30,02,parks_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-10-30,02,transit_stations_percent_change_from_baseline,-30
NA,DE-HH,NA,2020-10-30,02,workplaces_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-10-30,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-10-31,02,retail_and_recreation_percent_change_from_baseline,-63
NA,DE-HH,NA,2020-10-31,02,grocery_and_pharmacy_percent_change_from_baseline,-86
NA,DE-HH,NA,2020-10-31,02,parks_percent_change_from_baseline,23
NA,DE-HH,NA,2020-10-31,02,transit_stations_percent_change_from_baseline,-42
NA,DE-HH,NA,2020-10-31,02,workplaces_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-10-31,02,residential_percent_change_from_baseline,10
NA,DE-HH,NA,2020-11-01,02,retail_and_recreation_percent_change_from_baseline,-24
NA,DE-HH,NA,2020-11-01,02,grocery_and_pharmacy_percent_change_from_baseline,17
NA,DE-HH,NA,2020-11-01,02,parks_percent_change_from_baseline,48
NA,DE-HH,NA,2020-11-01,02,transit_stations_percent_change_from_baseline,-31
NA,DE-HH,NA,2020-11-01,02,workplaces_percent_change_from_baseline,-7
NA,DE-HH,NA,2020-11-01,02,residential_percent_change_from_baseline,4
NA,DE-HH,NA,2020-11-02,02,retail_and_recreation_percent_change_from_baseline,-30
NA,DE-HH,NA,2020-11-02,02,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-HH,NA,2020-11-02,02,parks_percent_change_from_baseline,11
NA,DE-HH,NA,2020-11-02,02,transit_stations_percent_change_from_baseline,-32
NA,DE-HH,NA,2020-11-02,02,workplaces_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-11-02,02,residential_percent_change_from_baseline,11
NA,DE-HH,NA,2020-11-03,02,retail_and_recreation_percent_change_from_baseline,-30
NA,DE-HH,NA,2020-11-03,02,grocery_and_pharmacy_percent_change_from_baseline,6
NA,DE-HH,NA,2020-11-03,02,parks_percent_change_from_baseline,29
NA,DE-HH,NA,2020-11-03,02,transit_stations_percent_change_from_baseline,-33
NA,DE-HH,NA,2020-11-03,02,workplaces_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-11-03,02,residential_percent_change_from_baseline,11
NA,DE-HH,NA,2020-11-04,02,retail_and_recreation_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-11-04,02,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-HH,NA,2020-11-04,02,parks_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-04,02,transit_stations_percent_change_from_baseline,-35
NA,DE-HH,NA,2020-11-04,02,workplaces_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-11-04,02,residential_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-05,02,retail_and_recreation_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-11-05,02,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-HH,NA,2020-11-05,02,parks_percent_change_from_baseline,-6
NA,DE-HH,NA,2020-11-05,02,transit_stations_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-05,02,workplaces_percent_change_from_baseline,-29
NA,DE-HH,NA,2020-11-05,02,residential_percent_change_from_baseline,13
NA,DE-HH,NA,2020-11-06,02,retail_and_recreation_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-11-06,02,grocery_and_pharmacy_percent_change_from_baseline,3
NA,DE-HH,NA,2020-11-06,02,parks_percent_change_from_baseline,7
NA,DE-HH,NA,2020-11-06,02,transit_stations_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-11-06,02,workplaces_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-11-06,02,residential_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-07,02,retail_and_recreation_percent_change_from_baseline,-38
NA,DE-HH,NA,2020-11-07,02,grocery_and_pharmacy_percent_change_from_baseline,-4
NA,DE-HH,NA,2020-11-07,02,parks_percent_change_from_baseline,50
NA,DE-HH,NA,2020-11-07,02,transit_stations_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-07,02,workplaces_percent_change_from_baseline,-15
NA,DE-HH,NA,2020-11-07,02,residential_percent_change_from_baseline,7
NA,DE-HH,NA,2020-11-08,02,retail_and_recreation_percent_change_from_baseline,-49
NA,DE-HH,NA,2020-11-08,02,grocery_and_pharmacy_percent_change_from_baseline,-1
NA,DE-HH,NA,2020-11-08,02,parks_percent_change_from_baseline,68
NA,DE-HH,NA,2020-11-08,02,transit_stations_percent_change_from_baseline,-40
NA,DE-HH,NA,2020-11-08,02,workplaces_percent_change_from_baseline,-22
NA,DE-HH,NA,2020-11-08,02,residential_percent_change_from_baseline,6
NA,DE-HH,NA,2020-11-09,02,retail_and_recreation_percent_change_from_baseline,-33
NA,DE-HH,NA,2020-11-09,02,grocery_and_pharmacy_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-11-09,02,parks_percent_change_from_baseline,-1
NA,DE-HH,NA,2020-11-09,02,transit_stations_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-09,02,workplaces_percent_change_from_baseline,-29
NA,DE-HH,NA,2020-11-09,02,residential_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-10,02,retail_and_recreation_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-11-10,02,grocery_and_pharmacy_percent_change_from_baseline,-1
NA,DE-HH,NA,2020-11-10,02,parks_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-11-10,02,transit_stations_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-11-10,02,workplaces_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-11-10,02,residential_percent_change_from_baseline,13
NA,DE-HH,NA,2020-11-11,02,retail_and_recreation_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-11,02,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-HH,NA,2020-11-11,02,parks_percent_change_from_baseline,-13
NA,DE-HH,NA,2020-11-11,02,transit_stations_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-11,02,workplaces_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-11-11,02,residential_percent_change_from_baseline,13
NA,DE-HH,NA,2020-11-12,02,retail_and_recreation_percent_change_from_baseline,-38
NA,DE-HH,NA,2020-11-12,02,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-HH,NA,2020-11-12,02,parks_percent_change_from_baseline,-20
NA,DE-HH,NA,2020-11-12,02,transit_stations_percent_change_from_baseline,-38
NA,DE-HH,NA,2020-11-12,02,workplaces_percent_change_from_baseline,-29
NA,DE-HH,NA,2020-11-12,02,residential_percent_change_from_baseline,13
NA,DE-HH,NA,2020-11-13,02,retail_and_recreation_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-11-13,02,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-HH,NA,2020-11-13,02,parks_percent_change_from_baseline,23
NA,DE-HH,NA,2020-11-13,02,transit_stations_percent_change_from_baseline,-36
NA,DE-HH,NA,2020-11-13,02,workplaces_percent_change_from_baseline,-27
NA,DE-HH,NA,2020-11-13,02,residential_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-14,02,retail_and_recreation_percent_change_from_baseline,-39
NA,DE-HH,NA,2020-11-14,02,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-HH,NA,2020-11-14,02,parks_percent_change_from_baseline,5
NA,DE-HH,NA,2020-11-14,02,transit_stations_percent_change_from_baseline,-39
NA,DE-HH,NA,2020-11-14,02,workplaces_percent_change_from_baseline,-17
NA,DE-HH,NA,2020-11-14,02,residential_percent_change_from_baseline,8
NA,DE-HH,NA,2020-11-15,02,retail_and_recreation_percent_change_from_baseline,-50
NA,DE-HH,NA,2020-11-15,02,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-HH,NA,2020-11-15,02,parks_percent_change_from_baseline,75
NA,DE-HH,NA,2020-11-15,02,transit_stations_percent_change_from_baseline,-38
NA,DE-HH,NA,2020-11-15,02,workplaces_percent_change_from_baseline,-23
NA,DE-HH,NA,2020-11-15,02,residential_percent_change_from_baseline,6
NA,DE-HH,NA,2020-11-16,02,retail_and_recreation_percent_change_from_baseline,-34
NA,DE-HH,NA,2020-11-16,02,grocery_and_pharmacy_percent_change_from_baseline,-5
NA,DE-HH,NA,2020-11-16,02,parks_percent_change_from_baseline,-6
NA,DE-HH,NA,2020-11-16,02,transit_stations_percent_change_from_baseline,-37
NA,DE-HH,NA,2020-11-16,02,workplaces_percent_change_from_baseline,-28
NA,DE-HH,NA,2020-11-16,02,residential_percent_change_from_baseline,12
NA,DE-HH,NA,2020-11-17,02,retail_and_recreation_percent_change_from_baseline,-36
